date,adm2_id,ADM2_PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-06-21,25836,LK72,116.0,1.6552,3.5787,16.3966,14.0302,220.8448,279.3063,77.5775,109.8475,79.7925,final
2022-07-01,25836,LK72,116.0,6.7586,15.0092,17.1638,21.0032,172.0862,263.2727,58.7661,87.6162,66.6317,final
2022-07-11,25836,LK72,116.0,3.1552,18.1583,11.569,36.7463,132.1207,245.8489,35.2149,46.1405,55.5487,final
2022-07-21,25836,LK72,116.0,95.6379,19.1305,105.5517,52.298,200.1983,227.4756,417.0577,185.4823,88.5136,final
2022-08-01,25836,LK72,116.0,44.2328,16.3287,143.0259,53.6175,204.8879,183.4138,230.8283,240.5404,111.1027,final
2022-08-11,25836,LK72,116.0,5.4741,25.369,145.3448,60.8282,197.6897,147.3247,34.4896,219.3264,132.0134,final
2022-08-21,25836,LK72,116.0,124.931,28.556,174.6379,70.2537,296.5862,136.5819,387.2062,230.0677,209.1569,final
2022-09-01,25836,LK72,116.0,60.3103,39.4578,190.7155,93.3828,350.9052,168.0034,146.9043,194.148,202.7518,final
2022-09-11,25836,LK72,116.0,3.319,31.7678,188.5603,99.7816,345.4741,197.356,22.6257,180.8685,171.4318,final
2022-09-21,25836,LK72,116.0,17.7759,55.9244,81.4052,127.15,361.5948,249.7017,37.3838,66.6461,143.0852,final
2022-10-01,25836,LK72,116.0,50.3793,59.6463,71.4741,147.3385,405.2155,294.3388,85.6651,51.7827,136.432,final
2022-10-11,25836,LK72,116.0,102.3879,89.8227,170.5431,205.3934,504.4483,366.0032,113.2513,83.8202,136.8202,final
2022-10-21,25836,LK72,116.0,76.7672,110.8089,229.5345,260.2779,485.5776,457.6816,70.6053,88.6253,105.9647,final
2022-11-01,25836,LK72,116.0,223.3879,106.0586,402.5431,306.6902,664.7328,547.4115,205.6463,130.2671,121.0475,final
2022-11-11,25836,LK72,116.0,50.9828,107.6968,351.1379,324.5644,710.2414,629.7394,49.6755,107.9427,112.5836,final
2022-11-21,25836,LK72,116.0,2.8017,123.8092,277.1724,337.5647,588.1121,724.9925,6.0568,82.6242,81.3766,final
2022-12-01,25836,LK72,116.0,142.9397,109.704,196.7241,341.2101,670.7414,795.2388,128.9751,58.8605,84.5391,final
2022-12-11,25836,LK72,116.0,174.3879,123.2204,320.1293,356.7336,841.8103,886.6914,139.9059,90.0188,94.9948,final
2022-12-21,25836,LK72,116.0,151.0776,106.6655,468.4052,339.5899,975.1121,937.4325,139.7724,136.8475,103.977,final
2023-01-01,25836,LK72,116.0,22.6897,73.1526,348.1552,303.0385,947.4224,950.9388,35.4302,114.4125,99.6341,final
2023-01-11,25836,LK72,116.0,9.3966,57.8037,183.1638,237.6218,854.431,918.9198,22.9231,78.0076,93.0577,final
2023-01-21,25836,LK72,116.0,149.8879,49.2204,181.9741,180.1767,927.5517,857.3313,285.6636,100.9451,108.0961,final
2023-02-01,25836,LK72,116.0,89.75,36.8474,249.0345,143.8716,793.9138,788.1201,226.4178,168.3446,100.7259,final
2023-02-11,25836,LK72,116.0,11.5603,21.419,251.1983,107.4868,754.4914,701.8422,62.6835,222.3214,107.3962,final
2023-02-21,25836,LK72,116.0,36.6552,18.9638,137.9655,77.2302,788.3448,596.9968,173.8255,169.6265,131.5237,final
2023-03-01,25836,LK72,116.0,13.6207,24.4974,61.8362,64.8802,659.0259,511.7902,63.1265,95.9349,128.2174,final
2023-03-11,25836,LK72,116.0,60.1034,22.4037,110.3793,65.8649,544.7414,410.9736,237.5714,158.6758,131.7758,final
2023-03-21,25836,LK72,116.0,14.0776,24.925,87.8017,71.8261,407.7414,329.233,63.7513,119.5238,123.1429,final
2023-04-01,25836,LK72,116.0,13.3534,31.0428,87.5345,78.3716,398.4052,287.1233,50.9212,110.3686,137.4531,final
2023-04-11,25836,LK72,116.0,9.6638,35.5822,37.0948,91.55,398.6724,264.9017,36.1336,46.376,148.6613,final
2023-04-21,25836,LK72,116.0,62.5345,37.5037,85.5517,104.1287,311.319,253.1851,158.8907,83.7228,122.0886,final
2023-05-01,25836,LK72,116.0,384.6379,60.3905,456.8362,133.4764,606.2069,276.7282,595.8631,325.3748,214.9098,final
2023-05-11,25836,LK72,116.0,93.3017,61.458,540.4741,159.3523,687.9483,316.7672,147.9155,325.0467,213.5919,final
2023-05-21,25836,LK72,116.0,99.9914,39.2989,577.931,161.1474,751.2845,337.1023,237.007,343.5232,219.3257,final
2023-06-01,25836,LK72,116.0,6.1379,8.0362,199.431,108.7931,743.8017,320.6411,85.4384,176.299,227.9819,final
2023-06-11,25836,LK72,116.0,11.6897,2.4152,117.819,49.7503,695.3879,300.6526,225.0727,213.9219,227.0665,final
2023-06-21,25836,LK72,116.0,11.5431,3.5787,29.3707,14.0302,692.8534,279.3063,192.8385,163.8386,242.9444,final
2023-07-01,25836,LK72,116.0,22.8534,15.0092,46.0862,21.0032,702.3534,263.2727,139.2032,180.9048,260.6749,final
2023-07-11,25836,LK72,116.0,5.25,18.1583,39.6466,36.7463,697.9397,245.8489,44.2605,106.2043,276.7023,final
2023-07-21,25836,LK72,116.0,7.7414,19.1305,35.8448,52.298,643.1466,227.4756,52.8021,73.5896,275.0374,final
2023-08-01,25836,LK72,116.0,3.5776,16.3287,16.569,53.6175,262.0862,183.4138,40.2161,41.7636,140.6757,final
2023-08-11,25836,LK72,116.0,5.4741,25.369,16.7931,60.8282,174.2586,147.3247,34.4896,37.8283,117.1199,final
2023-08-21,25836,LK72,116.0,18.4138,28.556,27.4655,70.2537,92.681,136.5819,69.7752,46.6838,70.0503,final
2023-09-01,25836,LK72,116.0,47.1121,39.4578,71.0,93.3828,133.6552,168.0034,117.217,78.3496,80.7036,final
2023-09-11,25836,LK72,116.0,33.4569,31.7678,98.9828,99.7816,155.4224,197.356,104.5939,99.2723,79.777,final
2023-09-21,25836,LK72,116.0,83.4224,55.9244,163.9914,127.15,227.3017,249.7017,145.1346,126.8621,91.3747,final
2023-10-01,25836,LK72,116.0,84.7931,59.6463,201.6724,147.3385,289.2414,294.3388,138.8991,134.5331,98.3251,final
2023-10-11,25836,LK72,116.0,146.4397,89.8227,314.6552,205.3934,430.431,366.0032,159.7082,150.7266,117.1349,final
2023-10-21,25836,LK72,116.0,91.3448,110.8089,322.5776,260.2779,514.0345,457.6816,83.1929,123.0502,112.0494,final
2023-11-01,25836,LK72,116.0,145.6207,106.0586,383.4052,306.6902,656.0776,547.4115,135.6227,124.224,119.4948,final
2023-11-11,25836,LK72,116.0,139.4052,107.6968,376.3707,324.5644,790.0086,629.7394,128.136,115.4847,125.0523,final
2023-11-21,25836,LK72,116.0,91.7155,123.8092,376.7414,337.5647,863.3103,724.9925,75.0843,111.2718,118.8189,final
2023-12-01,25836,LK72,116.0,125.25,109.704,356.3707,341.2101,941.4483,795.2388,113.5531,104.3167,118.1573,final
2023-12-11,25836,LK72,116.0,204.9483,123.2204,421.9138,356.7336,1112.9397,886.6914,163.7401,117.7732,125.2315,final
2023-12-21,25836,LK72,116.0,81.6552,106.6655,411.8534,339.5899,1111.1724,937.4325,77.6024,120.6709,118.338,final
2024-01-01,25836,LK72,116.0,256.6983,73.1526,543.3017,303.0385,1283.0776,950.9388,334.8556,176.752,134.564,final
2024-01-11,25836,LK72,116.0,10.681,57.8037,349.0345,237.6218,1147.319,918.9198,24.9683,144.9931,124.5876,final
2024-01-21,25836,LK72,116.0,6.5517,49.2204,273.931,180.1767,1062.5259,857.3313,21.3051,149.2985,123.6581,final
2024-02-01,25836,LK72,116.0,4.1121,36.8474,21.3448,143.8716,921.0172,788.1201,21.7745,20.3708,116.6513,final
2024-02-11,25836,LK72,116.0,4.6724,21.419,15.3362,107.4868,786.2845,701.8422,36.6116,21.5652,111.8625,final
2024-02-21,25836,LK72,116.0,10.8966,18.9638,19.681,77.2302,705.4655,596.9968,66.3357,34.0261,117.8697,final
2024-03-01,25836,LK72,116.0,5.8793,24.4974,21.4483,64.8802,586.0948,511.7902,36.8823,41.9981,114.2403,final
2024-03-11,25836,LK72,116.0,1.5862,22.4037,18.3621,65.8649,382.7328,410.9736,24.034,37.3849,93.2915,final
2024-03-21,25836,LK72,116.0,16.9397,24.925,24.4052,71.8261,318.0172,329.233,73.3155,42.0467,96.6938,final
2024-04-01,25836,LK72,116.0,5.7241,31.0428,24.25,78.3716,67.0431,287.1233,29.7539,38.7568,25.9297,final
2024-04-11,25836,LK72,116.0,28.9397,35.5822,51.6034,91.55,85.3017,264.9017,83.6319,60.6632,34.6676,final
2024-04-21,25836,LK72,116.0,9.3017,37.5037,43.9655,104.1287,88.0517,253.1851,33.6482,47.2848,37.2558,final
2024-05-01,25836,LK72,116.0,39.5431,60.3905,77.7845,133.4764,123.4828,276.7282,68.1186,61.1839,46.5538,final
2024-05-11,25836,LK72,116.0,201.2931,61.458,250.1379,159.3523,320.1035,316.7672,310.411,153.6076,101.021,final
2024-05-21,25836,LK72,116.0,48.3017,39.2989,289.1379,161.1474,357.5086,337.1023,120.323,174.7838,105.8791,final
2024-06-01,25836,LK72,116.0,17.5172,8.0362,267.1121,108.7931,369.1466,320.6411,172.7285,233.2729,114.6701,final
2024-06-11,25836,LK72,116.0,1.0431,2.4152,66.8621,49.7503,368.6034,300.6526,81.4958,128.6388,121.8736,final
2024-06-21,25836,LK72,116.0,1.8017,3.5787,20.3621,14.0302,353.4655,279.3063,79.2859,126.3498,125.6335,final
2024-07-01,25836,LK72,116.0,7.1983,15.0092,10.0431,21.0032,354.9397,263.2727,60.9634,64.6486,133.5441,final
2024-07-11,25836,LK72,116.0,8.0345,18.1583,17.0345,36.7463,334.0345,245.8489,56.2842,57.8324,134.4679,final
2024-07-21,25836,LK72,116.0,5.431,19.1305,20.6638,52.298,330.1638,227.4756,43.2277,49.2212,143.2416,final
2024-08-01,25836,LK72,116.0,30.8621,16.3287,44.3276,53.6175,321.4828,183.4138,168.1397,85.3972,171.3853,final
2024-08-11,25836,LK72,116.0,49.3879,25.369,85.681,60.8282,169.5776,147.3247,179.0905,135.089,114.1445,final
2024-08-21,25836,LK72,116.0,22.0345,28.556,102.2845,70.2537,143.3103,136.5819,80.5652,139.9118,104.5902,final
2024-09-01,25836,LK72,116.0,15.8448,39.4578,87.2672,93.3828,141.6379,168.0034,46.8868,94.0846,85.1882,final
2024-09-11,25836,LK72,116.0,4.0948,31.7678,41.9741,99.7816,144.6897,197.356,24.7358,47.3432,74.601,final
2024-09-21,25836,LK72,116.0,24.6466,55.9244,44.5862,127.15,167.5345,249.7017,48.6612,39.8004,68.3609,final
2024-10-01,25836,LK72,116.0,128.8793,59.6463,157.6207,147.3385,289.2155,294.3388,207.0952,106.5351,98.3166,final
2024-10-11,25836,LK72,116.0,82.1034,89.8227,235.6293,205.3934,363.2845,366.0032,91.8593,114.0375,99.277,final
2024-10-21,25836,LK72,116.0,105.5862,110.8089,316.569,260.2779,463.4396,457.6816,95.4902,120.8271,101.2312,final
2024-11-01,25836,LK72,116.0,114.6034,106.0586,302.2931,306.6902,547.181,547.4115,107.694,98.6115,99.9587,final
2024-11-11,25836,LK72,116.0,55.8276,107.6968,276.0172,324.5644,553.6207,629.7394,53.9745,85.4895,88.1016,final
2024-11-21,25836,LK72,116.0,302.4483,123.8092,472.8793,337.5647,834.0345,724.9925,238.685,138.9322,114.8358,final
2024-12-01,25836,LK72,116.0,9.3621,109.704,367.6379,341.2101,827.5517,795.2388,12.521,107.5248,104.0128,final
2024-12-11,25836,LK72,116.0,101.3707,123.2204,413.181,356.7336,924.8276,886.6914,82.9593,115.3919,104.253,final
2024-12-21,25836,LK72,116.0,81.1983,106.6655,191.931,339.5899,981.3793,937.4325,77.1933,57.7623,104.6385,final
2025-01-01,25836,LK72,116.0,39.6379,73.1526,222.2069,303.0385,892.1379,950.9388,57.1164,74.1784,93.8809,prelim
2025-01-11,25836,LK72,116.0,254.9397,57.8037,375.7759,237.6218,1064.9741,918.9198,413.892,155.7923,115.723,prelim
2021-01-01,25835,LK71,235.0,133.1957,44.8227,330.983,208.8372,886.3277,787.6499,277.3751,155.8158,112.3711,final
2021-01-11,25835,LK71,235.0,96.6,33.0135,373.1362,153.8562,964.0809,736.0738,267.2736,233.8247,130.5609,final
2021-01-21,25835,LK71,235.0,24.3319,30.9257,254.1277,108.7618,945.7617,664.3452,81.6461,222.4011,141.7318,final
2021-02-01,25835,LK71,235.0,10.6766,22.1983,131.6085,86.1374,788.2851,582.9789,57.6382,147.298,134.6229,final
2021-02-11,25835,LK71,235.0,3.4128,12.5689,38.4213,65.6929,705.366,495.7769,47.8843,63.9707,141.439,final
2021-02-21,25835,LK71,235.0,3.0681,11.4406,17.1574,46.2078,638.017,400.3999,49.0742,48.3162,157.8989,final
2021-03-01,25835,LK71,235.0,17.6553,21.4881,24.1362,45.4976,486.7277,340.4722,85.5302,61.5093,141.731,final
2021-03-11,25835,LK71,235.0,4.6,19.8366,25.3234,52.7652,436.8809,272.3143,38.6526,56.2786,158.2919,final
2021-03-21,25835,LK71,235.0,21.7234,24.8003,43.9787,66.125,315.2638,221.0946,89.675,70.908,140.7492,final
2021-04-01,25835,LK71,235.0,17.1872,42.9169,43.5106,87.5538,199.2553,219.1888,46.3036,54.8525,91.3026,final
2021-04-11,25835,LK71,235.0,85.0681,47.7593,123.9787,115.4765,187.7234,233.9346,170.7151,106.776,81.0559,final
2021-04-21,25835,LK71,235.0,29.3106,48.4973,131.566,139.1735,192.7021,251.5062,64.1353,94.9002,77.5133,final
2021-05-01,25835,LK71,235.0,65.9447,48.806,180.3234,145.0626,247.9702,278.1139,131.8528,122.7398,89.5376,final
2021-05-11,25835,LK71,235.0,50.8085,45.8231,146.0638,143.1264,295.366,311.3681,109.8093,101.9183,95.0206,final
2021-05-21,25835,LK71,235.0,33.4851,24.5864,150.2383,119.2155,325.783,324.5139,130.0771,124.0086,100.3794,final
2021-06-01,25835,LK71,235.0,15.9617,4.3885,100.2553,74.798,324.0894,307.4143,223.2697,130.0211,105.2534,final
2021-06-11,25835,LK71,235.0,0.2426,0.3688,49.6894,29.3437,319.7319,287.9465,97.6486,151.7127,110.6682,final
2021-06-21,25835,LK71,235.0,0.8766,0.947,17.0809,5.7043,298.8851,264.0932,98.817,172.4428,112.6935,final
2021-07-01,25835,LK71,235.0,25.1319,9.3529,26.2511,10.6687,306.8298,230.5292,209.936,175.3915,131.722,final
2021-07-11,25835,LK71,235.0,29.8766,11.027,55.8851,21.3268,251.6383,193.7969,217.6122,210.3154,128.3819,final
2021-07-21,25835,LK71,235.0,5.183,13.1708,60.1915,33.5506,227.5106,158.4704,56.0404,161.1721,140.9807,final
2021-08-01,25835,LK71,235.0,3.6638,10.4913,38.7234,34.6891,165.2298,120.1557,55.9269,109.0275,134.6309,final
2021-08-11,25835,LK71,235.0,23.9787,17.6287,32.8255,41.2908,138.4,91.9613,128.0621,83.4956,145.5455,final
2021-08-21,25835,LK71,235.0,21.6936,20.8935,49.3362,49.0135,126.6085,88.2684,103.0901,100.5468,139.0158,final
2021-09-01,25835,LK71,235.0,50.7574,31.7736,96.4298,70.2957,161.4043,115.6535,151.6235,132.5472,136.4103,final
2021-09-11,25835,LK71,235.0,34.7745,28.2753,107.2255,80.9424,195.9362,143.56,119.5314,128.9008,134.108,final
2021-09-21,25835,LK71,235.0,76.4681,48.981,162.0,109.0299,271.5277,191.594,150.9199,144.5015,139.6508,final
2021-10-01,25835,LK71,235.0,109.8936,57.4413,221.1362,134.6976,356.2894,239.6824,184.0027,159.7374,146.7021,final
2021-10-11,25835,LK71,235.0,35.8298,84.5896,222.1915,191.0119,362.2426,313.2451,45.5742,115.5113,115.158,final
2021-10-21,25835,LK71,235.0,165.5404,102.6542,311.2638,244.6851,522.6,402.7285,158.415,126.1416,129.0437,final
2021-11-01,25835,LK71,235.0,215.1532,103.5647,416.5234,290.8085,734.0894,495.8018,202.7853,141.7923,147.1108,final
2021-11-11,25835,LK71,235.0,73.8596,99.7709,454.5532,305.9898,783.9702,577.9441,75.2686,147.0153,135.0418,final
2021-11-21,25835,LK71,235.0,176.7532,106.8176,465.766,310.1532,939.0298,663.8682,162.5444,148.6057,140.8331,final
2021-12-01,25835,LK71,235.0,21.6298,81.4157,272.2426,288.0043,909.9021,713.5104,30.8159,94.7109,127.1443,final
2021-12-11,25835,LK71,235.0,39.8,87.9945,238.183,276.2278,914.9277,773.2295,48.1749,86.7082,118.0915,final
2021-12-21,25835,LK71,235.0,13.7872,76.02,75.217,245.4302,852.2468,800.2685,23.1884,33.3622,106.4149,final
2022-01-01,25835,LK71,235.0,18.6128,44.8227,72.2,208.8372,760.966,787.6499,47.3936,37.5622,96.6547,final
2022-01-11,25835,LK71,235.0,5.1872,33.0135,37.5872,153.8562,730.3234,736.0738,26.799,29.0421,99.2293,final
2022-01-21,25835,LK71,235.0,10.8936,30.9257,34.6936,108.7618,575.6766,664.3452,44.2403,37.633,86.8511,final
2022-02-01,25835,LK71,235.0,14.166,22.1983,30.2468,86.1374,374.6894,582.9789,70.4675,41.8638,64.874,final
2022-02-11,25835,LK71,235.0,77.7064,12.5689,102.766,65.6929,378.5362,495.7769,470.7535,148.9782,76.8197,final
2022-02-21,25835,LK71,235.0,3.8766,11.4406,95.7489,46.2078,205.6596,400.3999,53.992,188.1393,52.5486,final
2022-03-01,25835,LK71,235.0,33.2511,21.4881,114.834,45.4976,217.2809,340.4722,144.4086,224.936,64.8499,final
2022-03-11,25835,LK71,235.0,18.9064,19.8366,56.034,52.7652,196.3872,272.3143,96.2547,105.208,73.1055,final
2022-03-21,25835,LK71,235.0,15.7787,24.8003,67.9362,66.125,198.3787,221.0946,69.7266,102.3793,90.1703,final
2022-04-01,25835,LK71,235.0,89.1745,42.9169,123.8596,87.5538,268.9404,219.1888,196.5371,137.2162,121.7077,final
2022-04-11,25835,LK71,235.0,67.0213,47.7593,171.9745,115.4765,330.7745,233.9346,136.5092,145.0268,139.6991,final
2022-04-21,25835,LK71,235.0,58.5277,48.4973,214.7234,139.1735,378.4085,251.5062,118.7493,150.6457,148.5274,final
2022-05-01,25835,LK71,235.0,25.817,48.806,151.366,145.0626,390.0596,278.1139,57.2744,104.0651,138.8547,final
2022-05-11,25835,LK71,235.0,7.7277,45.8231,92.0723,143.1264,320.0809,311.3681,25.0431,66.6589,102.7111,final
2022-05-21,25835,LK71,235.0,10.2979,24.5864,43.8426,119.2155,326.5021,324.5139,51.7058,41.6688,100.5944,final
2022-06-01,25835,LK71,235.0,3.3745,4.3885,21.4,74.798,296.6255,307.4143,89.1991,37.0292,96.601,final
2022-06-11,25835,LK71,235.0,1.6851,0.3688,15.3574,29.3437,279.4043,287.9465,124.5178,64.4511,97.133,final
2022-06-21,25835,LK71,235.0,0.5915,0.947,5.6511,5.7043,264.217,264.0932,94.0228,99.6613,100.0452,final
2022-07-01,25835,LK71,235.0,2.6766,9.3529,4.9532,10.6687,177.7191,230.5292,53.4846,72.3472,78.0442,final
2022-07-11,25835,LK71,235.0,3.4511,11.027,6.7191,21.3268,114.1489,193.7969,52.7303,53.3701,60.918,final
2022-07-21,25835,LK71,235.0,55.9404,13.1708,62.0681,33.5506,111.5617,158.4704,335.3759,165.4811,72.1561,final
2022-08-01,25835,LK71,235.0,12.2809,10.4913,71.6723,34.6891,98.0255,120.1557,111.5516,182.7568,82.9971,final
2022-08-11,25835,LK71,235.0,6.183,17.6287,74.4043,41.2908,96.4809,91.9613,49.4196,164.5603,104.4326,final
2022-08-21,25835,LK71,235.0,85.8255,20.8935,104.2894,49.0135,172.0085,88.2684,350.7661,193.6666,185.2158,final
2022-09-01,25835,LK71,235.0,35.1489,31.7736,127.1574,70.2957,203.783,115.6535,109.1786,170.8153,170.1369,final
2022-09-11,25835,LK71,235.0,2.1617,28.2753,123.1362,80.9424,204.2596,143.56,21.5226,146.3961,139.5282,final
2022-09-21,25835,LK71,235.0,17.2553,48.981,54.566,109.0299,220.9234,191.594,41.2281,54.2435,114.5487,final
2022-10-01,25835,LK71,235.0,44.5872,57.4413,64.0043,134.6976,262.834,239.6824,79.4142,51.1441,109.2724,final
2022-10-11,25835,LK71,235.0,98.7362,84.5896,160.5787,191.0119,358.1191,313.2451,115.7904,84.86,113.8824,final
2022-10-21,25835,LK71,235.0,62.4638,102.6542,205.7872,244.6851,364.6426,402.7285,62.6672,84.7271,90.7722,final
2022-11-01,25835,LK71,235.0,172.1957,103.5647,333.3957,290.8085,524.5574,495.8018,163.2168,114.1576,105.6852,final
2022-11-11,25835,LK71,235.0,53.0894,99.7709,287.7489,305.9898,571.4638,577.9441,55.4442,94.2274,98.8978,final
2022-11-21,25835,LK71,235.0,3.0936,106.8176,228.3787,310.1532,488.7319,663.8682,7.2382,74.4577,74.0103,final
2022-12-01,25835,LK71,235.0,127.3234,81.4157,183.5064,288.0043,580.9064,713.5104,153.1242,64.9341,81.6721,final
2022-12-11,25835,LK71,235.0,106.1277,87.9945,236.5447,276.2278,684.8723,773.2295,119.4992,86.1358,88.7189,final
2022-12-21,25835,LK71,235.0,105.583,76.02,339.034,245.4302,773.2,800.2685,136.4885,136.6456,96.6593,final
2023-01-01,25835,LK71,235.0,24.7957,44.8227,236.5064,208.8372,753.4085,787.6499,59.8036,112.6437,95.7072,final
2023-01-11,25835,LK71,235.0,5.3915,33.0135,135.7702,153.8562,660.0638,736.0738,27.3363,88.9623,89.812,final
2023-01-21,25835,LK71,235.0,81.4638,30.9257,111.6511,108.7618,679.0638,664.3452,240.6742,102.4328,102.1826,final
2023-02-01,25835,LK71,235.0,85.3404,22.1983,172.1957,86.1374,592.2085,582.9789,332.1547,189.5159,101.5565,final
2023-02-11,25835,LK71,235.0,2.1362,12.5689,168.9404,65.6929,541.2553,495.7769,40.6181,236.4032,108.9918,final
2023-02-21,25835,LK71,235.0,14.1149,11.4406,101.5915,46.2078,552.2766,400.3999,116.2666,198.5338,137.007,final
2023-03-01,25835,LK71,235.0,4.5191,21.4881,20.7702,45.4976,429.4723,340.4722,35.9375,55.4442,125.3944,final
2023-03-11,25835,LK71,235.0,16.0128,19.8366,34.6468,52.7652,339.3574,272.3143,84.6041,71.133,123.7477,final
2023-03-21,25835,LK71,235.0,29.183,24.8003,49.7149,66.125,262.9574,221.0946,114.7069,78.4432,118.115,final
2023-04-01,25835,LK71,235.0,25.0723,42.9169,70.2681,87.5538,263.234,219.1888,62.7594,82.2809,119.2179,final
2023-04-11,25835,LK71,235.0,7.034,47.7593,61.2894,115.4765,264.8766,233.9346,22.8093,56.8149,112.6845,final
2023-04-21,25835,LK71,235.0,72.3787,48.4973,104.4851,139.1735,255.7915,251.5062,144.6404,76.7463,101.6387,final
2023-05-01,25835,LK71,235.0,283.9617,48.806,363.3745,145.0626,454.4128,278.1139,537.0441,240.7896,161.1907,final
2023-05-11,25835,LK71,235.0,30.9106,45.8231,387.2511,143.1264,483.1872,311.3681,70.6581,259.4269,153.4649,final
2023-05-21,25835,LK71,235.0,42.6979,24.5864,357.5702,119.2155,511.7702,324.5139,161.2156,284.463,155.9786,final
2023-06-01,25835,LK71,235.0,3.0298,4.3885,76.6383,74.798,510.2809,307.4143,85.5278,102.1702,163.9122,final
2023-06-11,25835,LK71,235.0,1.3574,0.3688,47.0851,29.3437,495.6255,287.9465,118.4148,145.0934,169.7035,final
2023-06-21,25835,LK71,235.0,1.5149,0.947,5.9021,5.7043,467.9574,264.0932,109.5502,101.26,174.3777,final
2023-07-01,25835,LK71,235.0,17.5489,9.3529,20.4213,10.6687,460.434,230.5292,157.1036,147.1856,195.5829,final
2023-07-11,25835,LK71,235.0,4.7532,11.027,23.817,21.3268,458.1532,193.7969,60.8549,107.9491,229.7156,final
2023-07-21,25835,LK71,235.0,4.9574,13.1708,27.2596,33.5506,390.7319,158.4704,54.7992,85.5546,237.8649,final
2023-08-01,25835,LK71,235.0,3.5021,10.4913,13.2128,34.6891,110.2723,120.1557,54.8831,51.9428,92.4065,final
2023-08-11,25835,LK71,235.0,3.6128,17.6287,12.0723,41.2908,82.9745,91.9613,38.0613,43.0337,91.1861,final
2023-08-21,25835,LK71,235.0,12.0553,20.8935,19.1702,49.0135,52.3319,88.2684,65.8672,49.4297,63.4303,final
2023-09-01,25835,LK71,235.0,16.6723,31.7736,32.3404,70.2957,65.9745,115.6535,58.9345,52.7306,60.4635,final
2023-09-11,25835,LK71,235.0,24.166,28.2753,52.8936,80.9424,88.783,143.56,87.6504,69.1576,64.3286,final
2023-09-21,25835,LK71,235.0,29.4468,48.981,70.2851,109.0299,116.7149,191.594,63.8128,67.4495,62.8565,final
2023-10-01,25835,LK71,235.0,50.5319,57.4413,104.1447,134.6976,149.6979,239.6824,88.9346,78.885,63.9604,final
2023-10-11,25835,LK71,235.0,123.3617,84.5896,203.3404,191.0119,268.3064,313.2451,143.2774,106.1332,86.0976,final
2023-10-21,25835,LK71,235.0,78.6085,102.6542,252.5021,244.6851,341.9574,402.7285,77.664,103.0693,85.2758,final
2023-11-01,25835,LK71,235.0,202.617,103.5647,404.5872,290.8085,541.0723,495.8018,191.2381,137.8243,108.9502,final
2023-11-11,25835,LK71,235.0,135.9872,99.7709,417.2128,305.9898,673.4468,577.9441,134.5671,135.1983,116.2435,final
2023-11-21,25835,LK71,235.0,72.8766,106.8176,411.4809,310.1532,734.2681,663.8682,69.6461,131.6497,110.4471,final
2023-12-01,25835,LK71,235.0,153.3915,81.4157,362.2553,288.0043,870.9872,713.5104,183.2901,124.9161,121.7657,final
2023-12-11,25835,LK71,235.0,135.4638,87.9945,361.7319,276.2278,982.2851,773.2295,151.0454,129.8727,126.6915,final
2023-12-21,25835,LK71,235.0,33.1532,76.02,322.0085,245.4302,985.9915,800.2685,47.0911,129.9801,122.9212,final
2024-01-01,25835,LK71,235.0,137.4511,44.8227,306.0681,208.8372,1072.9106,787.6499,285.916,144.4307,135.7626,final
2024-01-11,25835,LK71,235.0,6.1617,33.0135,176.766,153.8562,955.7106,736.0738,29.3625,113.9816,129.439,final
2024-01-21,25835,LK71,235.0,11.9574,30.9257,155.5702,108.7618,889.0596,664.3452,47.2015,139.4136,133.3233,final
2024-02-01,25835,LK71,235.0,2.3872,22.1983,20.5064,86.1374,688.8298,582.9789,27.1606,31.7321,117.8507,final
2024-02-11,25835,LK71,235.0,2.8638,12.5689,17.2085,65.6929,555.7064,495.7769,44.7599,35.9459,111.849,final
2024-02-21,25835,LK71,235.0,3.0,11.4406,8.2511,46.2078,485.8298,400.3999,48.6601,32.4707,120.8163,final
2024-03-01,25835,LK71,235.0,4.1277,21.4881,9.9915,45.4976,336.566,340.4722,34.4595,36.0223,98.8854,final
2024-03-11,25835,LK71,235.0,1.3234,19.8366,8.4511,52.7652,202.4255,272.3143,25.46,29.3969,75.2443,final
2024-03-21,25835,LK71,235.0,9.2383,24.8003,14.6894,66.125,178.5106,221.0946,47.7791,32.4327,81.5729,final
2024-04-01,25835,LK71,235.0,12.1872,42.9169,22.7489,87.5538,53.2468,219.1888,35.8689,33.5701,27.5959,final
2024-04-11,25835,LK71,235.0,27.6681,47.7593,49.0936,115.4765,74.7532,233.9346,61.9191,47.0954,34.7442,final
2024-04-21,25835,LK71,235.0,21.4128,48.4973,61.2681,139.1735,84.2085,251.5062,49.3721,47.7753,36.0253,final
2024-05-01,25835,LK71,235.0,41.1702,48.806,90.2511,145.0626,122.9915,278.1139,85.8087,64.652,46.1593,final
2024-05-11,25835,LK71,235.0,156.8936,45.8231,219.4766,143.1264,277.0213,311.3681,318.5432,149.8609,89.3123,final
2024-05-21,25835,LK71,235.0,46.1234,24.5864,244.1872,119.2155,320.1447,324.5139,172.7937,196.7158,98.6939,final
2024-06-01,25835,LK71,235.0,8.6723,4.3885,211.6894,74.798,324.6894,307.4143,145.6284,261.4323,105.4424,final
